A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A3293,GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL 3369 OLD JERUSALEM RD LEVITTOWN,B1119,Douglas Macarthur High School Old Jerusalem Rd Levittown,0.9417925
A2579,PIERRE VAN CORTLANDT SCHOOL 3 GLEN PLACE CROTON-ON-HUDSON,B4014,Pierre Van Cortlandt Middle School 3 Glen Place Croton-On-Hudson,0.9417448
A647,PS 68 4011 MONTICELLO AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.94172466
A2915,GREENE MIDDLE SCHOOL 40 S CANAL ST GREENE,B1697,Green Middle School/High School 40 S Canal St Greene,0.94161737
A228,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES 351 W 18TH ST NEW YORK,B2014,Hudson High School Of Learning Technologies 351 West ?18 Street Manhattan,0.9416126
A460,PS 304 EARLY CHILDHOOD SCHOOL 2750 LAFAYETTE AVE BRONX,B3761,P.S. 304 Early Childhood School 2750 Lafayette Bronx,0.94160783
A3209,KENDALL JUNIOR-SENIOR HIGH SCHOOL 16887 ROOSEVELT HWY KENDALL,B2323,Kendall Jr-Sr High School Roosevelt Highway Kendall,0.94156927
A2670,EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL 443 OCEAN AVE EAST ROCKAWAY,B1216,East Rockaway Jr-Sr High Sch 443 Ocean Ave East Rockaway,0.9415437
A2190,J V FORRESTAL ELEMENTARY SCHOOL 125 LIBERTY ST BEACON,B2166,J V Forrestal Elementary Sch 125 Liberty Street Beacon,0.9414911
A3041,JAMES I O'NEILL HIGH SCHOOL PO BOX 287 HIGHLAND FALLS,B2230,James I. O'Neill High School 21 Morgan Road Highland Falls,0.9414619
A839,SCHOOL OF CREATIVITY AND INNOVATION (THE) 4513 8TH AVE BROOKLYN,B4908,The School Of Creativity And Innovation 736 48th Street Brooklyn,0.9414325
A2437,CENTRAL SQUARE MIDDLE SCHOOL 44 SCHOOL DR CENTRAL SQUARE,B793,Central Square Middle School 248 Us Route 11 Central Square,0.94140166
A2931,ALTAMONT ELEMENTARY SCHOOL PO BOX 648 ALTAMONT,B137,Altamont Elementary School 117 Grand Street Altamont,0.94139665
A343,TEACHERS COLLEGE COMMUNITY SCHOOL 168 MORNINGSIDE AVE NEW YORK,B4812,Teachers College Community School 168 Morningside Avenue Manhattan,0.9413336
A81,AMBER CHARTER SCHOOL EAST HARLEM 220 E 106TH ST NEW YORK,B141,Amber Charter Schools 220 East 106th. Street New York,0.94133013
A1604,JM RAPPORT SCHOOL FOR CAREER DEVELOPMENT 470 JACKSON AVE BRONX,B2167,J. M. Rapport School Career Development 470 Jackson Avenue Bronx,0.941252
A1574,SOUTH RICHMOND HIGH SCHOOL IS/PS 25 6581 HYLAN BLVD STATEN ISLAND,B4567,South Richmond High School I.S./P.S. 25 6581 Hylan Boulevard Staten Island,0.9412341
A1106,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY 162-02 HILLSIDE AVE JAMAICA,B4145,Queens Satellite High School For Opportunity 162-02 Hillside Avenue Queens,0.9411793
A895,SCHOOL FOR HUMAN RIGHTS (THE) 600 KINGSTON AVE BROOKLYN,B4416,"School For Human Rights, The 600 Kingston Avenue Brooklyn",0.94110066
A1813,NEW ROOTS CHARTER SCHOOL PO BOX 936 ITHACA,B2965,New Roots Charter School 116 N Cayuga St Ithaca,0.941003
A3456,CLIFFORD WISE INTERMEDIATE SCHOOL 1016 GWINN ST MEDINA,B898,Clifford Wise Intermediate/Middle School 1016 Gwinn St Medina,0.9409192
A604,PS 91 2200 AQUEDUCT AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9408816
A4587,WARWICK VALLEY MIDDLE SCHOOL PO BOX 595 WARWICK,B5189,Warwick Valley Middle School 225 West St Warwick,0.9408325
A4141,TAMARAC ELEMENTARY SCHOOL 50 SPENCE AVE HOLBROOK,B4804,Tamarac Elementary School 50 Spence Ave Holtsville,0.9408035
A2592,DELAWARE ACADEMY HIGH SCHOOL 2 SHELDON DR DELHI,B1061,Delaware Academy Ms Hs 2 Sheldon Dr Delhi,0.9407555
A2409,CARTHAGE SENIOR HIGH SCHOOL 36500 NYS RT 26 CARTHAGE,B734,Carthage Senior High School 36500 Martin Street Road Carthage,0.94073987
A122,NEIGHBORHOOD SCHOOL 121 E 3RD ST NEW YORK,B2933,Neighborhood School 121 East 3 Street Manhattan,0.94068456
A67,SULLIVAN WEST ELEMENTARY SCHOOL PO BOX 308 JEFFERSONVILLE,B4770,Sullivan West Elementary School583 33 Schoolhouse Road Jeffersonville,0.940676
A2507,CLYDE-SAVANNAH JUNIOR HIGH SCHOOL 215 GLASGOW ST CLYDE,B909,Clyde-Savannah Jr-Sr High School 215 Glasgow St Clyde,0.9406001
A2863,GOSHEN CENTRAL HIGH SCHOOL 222 SCOTCHTOWN AVE GOSHEN,B1889,High School 120 Scotchtown Ave Goshen,0.94056356
A3576,NELSON MANDELA/DR HOSA ZOLLICOFFER SCHOOL 250 GRAMATAN AVE MOUNT VERNON,B2936,Nelson Mandela - Hosa Zollicoffer School 250 Granatan Avenue Mount Vernon,0.94056255
A690,PS/MS 498 VAN NEST ACADEMY 1640 BRONXDALE AVE BRONX,B4117,Ps/Ms 11x498 - Van Nest Academy 1640 Bronxdale Ave Bronx,0.94055396
A2413,CATO-MERIDIAN JUNIOR-SENIOR HIGH SCHOOL 2851 STATE RTE 370 CATO,B748,Cato-Meridian Sr High School 2851 Route 370 Cato,0.940545
A3072,HOOSICK FALLS MIDDLE SCHOOL 21187 NY RT 22 HOOSICK FALLS,B1988,Hoosick Falls Elem School 21187 New York 22 Hoosick Falls,0.9405327
A4079,FRANK J CARASITI ELEMENTARY SCHOOL 90 ROCKY PT-YAPHANK RD ROCKY POINT,B1491,Frank J Carasiti Elem School 90 Rocky Point Yaphank Rd Rocky Point,0.94049495
A3270,LANSING MIDDLE SCHOOL 6 LUDLOWVILLE RD LANSING,B2418,Lansing High School 300 Ridge Rd Lansing,0.94043165
A3886,PERU MIDDLE SCHOOL 17 SCHOOL ST PERU,B4006,Peru Jr/Sr High School 17 School Street Peru,0.9404117
A4640,SOUTH BAY SCHOOL 160 GREAT E NECK RD WEST BABYLON,B4538,South Bay Elementary School 666 Albin Ave West Babylon,0.9403582
A3286,NORTH ROSE-WOLCOTT MIDDLE SCHOOL 5957 NEW HARTFORD ST WOLCOTT,B3029,North Rose-Wolcott Middle Sch 5957 New Hartford St Wolcott,0.9403226
A2999,THIELLS ELEMENTARY SCHOOL PO BOX 491 THIELLS,B4940,Thiells Elementary School 78 Rosman Rd Thiells,0.94026995
A3496,WILLIAM A CARTER SCHOOL 345 SCHUTT RD EXT MIDDLETOWN,B5337,William A. Carter Elementary School 345 Schutt Road Extension Middletown,0.94025874
A4665,ALLENDALE ELEMENTARY SCHOOL 1399 ORCHARD PARK RD WEST SENECA,B136,Allendale Elementary School 1399 Orchard Park Rd Buffalo,0.9401778
A4048,SCHOOL 58-WORLD OF INQUIRY SCHOOL 200 UNIVERSITY AVE ROCHESTER,B4409,School #58-World Of Inquiry Elem School 200 University Ave Rochester,0.94017315
A3609,GARDEN CITY PARK SCHOOL 51 CENTRAL AVE GARDEN CITY PARK,B1555,Garden City Park Elem School 51 Central Ave Garden City Park,0.9399889
A3898,PINE BUSH ELEMENTARY SCHOOL PO BOX 899 PINE BUSH,B4020,Pine Bush High School Po Box 670 Pine Bush,0.9399853
A229,MURRAY HILL ACADEMY 111 E 33RD ST NEW YORK,B2897,Murray Hill Academy 111 East ?33rd Street Manhattan,0.93996185
A1213,GOTHAM TECH HIGH SCHOOL 28-04 41ST AVE LONG ISLAND CITY,B1656,Gotham Tech High School 28-01 41 Avenue Queens,0.93989545
A1960,ROCHESTER PREP CHARTER SCHOOL 3 85 ST JACOB ST ROCHESTER,B4264,Rochester Academy Charter School 841 Genesee Street Rochester,0.9398092
A3284,NORTH ROSE-WOLCOTT ELEMENTARY SCHOOL 10456 SALTER RD NORTH ROSE,B3027,North Rose Elementary School 10456 Salter Rd North Rose,0.9397199
A3203,KEENE CENTRAL SCHOOL 33 MARKET ST-PO BOX 67 KEENE VALLEY,B2319,Keene Central Elem-High School 33 Market Street Keene Valley,0.9397108
A753,GEORGE WESTINGHOUSE CAREER AND TECHNICAL ED HIGH SCHOOL 105 TECH PL BROOKLYN,B1602,George Westinghouse Career And Technical Education High School 105 Johnson Street Brooklyn,0.93970346
A191,AMERICAN SIGN LANGUAGE & ENGLISH SECONDARY SCHOOL 223 E 23RD ST NEW YORK,B4821,The 47 American Sign Language & English Lower School 3 E 23rd St New York,0.9396565
A1745,PS 217 COLONEL DAVID MARCUS SCHOOL 1100 NEWKIRK AVE BROOKLYN,B3691,P.S. 217 Colonel David Marcus School 1100 Newkirk Ave Brooklyn,0.93955725
A2738,GEORGE F JOHNSON ELEMENTARY SCHOOL 999 TAFT AVE ENDICOTT,B1594,George W Johnson Elem School 201 Hill Ave Endicott,0.93943846
A616,WEST BRONX ACADEMY FOR THE FUTURE 500 E FORDHAM RD BRONX,B5255,West Bronx Academy For The Future 500 East Fordham Road Bronx,0.93941426
A2736,THOMAS J WATSON SR ELEMENTARY SCHOOL 263 RIDGEFIELD RD ENDICOTT,B4952,Thomas Watson Elementary Sch 263 Ridgefield Rd Endicott,0.93939
A376,PROFESSOR JUAN BOSCH PUBLIC SCHOOL 12-18 ELLWOOD ST NEW YORK,B4094,Professor Juan Bosch Public School 12 Ellwood St # 18 New York,0.9393613
A2770,FORT ANN MIDDLE/HIGH SCHOOL 1 CATHERINE ST FORT ANN,B1469,Fort Ann Elementary School 1 Catherine St Fort Ann,0.939361
A2466,CHENANGO VALLEY MIDDLE SCHOOL 221 CHENANGO BRIDGE RD BINGHAMTON,B843,Chenango Forks Middle School 1 Gordon Dr Binghamton,0.9393536
A4168,CAROLINE STREET ELEMENTARY SCHOOL 310 CAROLINE ST SARATOGA SPRINGS,B729,Caroline Street Elem School 310 Caroline St Saratoga Spgs,0.9393526
A2677,WOODLAND ELEMENTARY SCHOOL 100 SPARTAN WAY EAST SYRACUSE,B5404,Woodland Elementary School 100 Spartan Wy East Syracuse,0.93932176
A138,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL 90 TRINITY PL NEW YORK,B2438,Leadership And Public Service High School 90 Trinity Place Manhattan,0.9392216
A2908,LEE F JACKSON SCHOOL SARATOGA RD WHITE PLAINS,B2444,Lee F. Jackson Elementary School 2 Saratoga Road White Plains,0.9391968
A4133,CHIPPEWA ELEMENTARY SCHOOL 1 DAVID MELLO DR HOLTSVILLE,B861,Chippewa Elementary School 1 David Mello Drine Holtsville,0.93905705
A4449,STEAM AT DR KING ELEMENTARY SCHOOL 416 E RAYNOR AVE SYRACUSE,B4743,Steam @ Dr King Elementary School 416 E Raynor Ave Syracuse,0.9389517
A2420,CAZENOVIA MIDDLE SCHOOL 31 EMORY AVE CAZENOVIA,B764,Cazenovia Jr-Sr High School 31 Emory Ave Cazenovia,0.93893063
A4492,UNATEGO MIDDLE SCHOOL 2641 STATE HWY 7 OTEGO,B5015,Unatego Jr-Sr High School 2641 Sthwy 7 Otego,0.9389102
A410,PS 277 519 ST ANNS AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.93886614
A1615,PS 771 1075 OCEANVIEW AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.93881476
A1159,QUEENS UNITED MIDDLE SCHOOL 229-02 137TH AVE SPRINGFIELD GARDENS,B4148,Queens United Middle School 229-02 137 Ave Queens,0.93869025
A3630,NEW YORK MILLS SCHOOL 1 MARAUDER BLVD NEW YORK MILLS,B2976,New York Mills Elementary School One Marauder Blvd New York Mills,0.9386853
A3113,INDIAN LAKE CENTRAL SCHOOL 6345 NYS RT 30 INDIAN LAKE,B2111,Indian Lake Central School 28 W Main St Indian Lake,0.9386178
A75,ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL 201 DEBEVOISE AVE ROOSEVELT,B4298,Roosevelt Childrens Academy - Main Campus 201 Debevoise Ave Roosevelt,0.9380958
A3146,J FRED SPARKE SCHOOL 100 ROBIN PL LEVITTOWN,B2164,J Fred Sparke Elem School 100 Robin Pl Levittown,0.9380175
A508,PS/IS 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL 1220 GERARD AVE BRONX,B3895,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School 1220 Gerard Avenue Bronx,0.93797773
A2080,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL 6795 RT 21 ALMOND,B125,Alfred-Almond Elementary Sch 6795 State Route 21 Almond,0.93793905
A2474,RANDOLPH ACADEMYHAMBURG CAMPUS 4655 LOGANS LN HAMBURG,B4170,Randolph Academy Hamburg Campus 3780 Howard Rd Hamburg,0.93791205
A3123,IROQUOIS MIDDLE SCHOOL PO BOX 32 ELMA,B2143,Iroquois Middle School 2111 Girdle Road Elma,0.9378018
A4673,WEST ELEMENTARY SCHOOL 1397 ORCHARD PARK RD WEST SENECA,B5276,West Middle School 395 Center Rd West Seneca,0.9377823
A3519,MINISINK VALLEY MIDDLE SCHOOL PO BOX 217 SLATE HILL,B2816,Minisink Valley Middle School 2320 Route 6 Slate Hill,0.93774056
A3226,HARRY L EDSON SCHOOL 116 MERILINA AVE KINGSTON,B1247,Edson Elementary School 116 Merilina Ave Kingston,0.93772054
A2567,FE SMITH INTERMEDIATE SCHOOL 33 WHEELER AVE CORTLAND,B1389,F E Smith Elementary School 33 Wheeler Ave Cortland,0.9377191
A584,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141) 660 W 237TH ST BRONX,B4231,Riverdale / Kingsbridge Academy (Middle School / High School 141) 660 West 237 St Bronx,0.9376943
A1137,PS 136 ROY WILKINS 201-15 115TH AVE SAINT ALBANS,B3524,P.S. 136 Roy Wilkins 20115 115th Ave Saint Albans,0.9376661
A2157,MAE E REYNOLDS SCHOOL 222 DEERWOOD DR BALDWINSVILLE,B4208,Reynolds Elementary School 222 Deerwood Dr Baldwinsville,0.93757266
A119,EAST VILLAGE COMMUNITY SCHOOL (THE) 185 1ST AVE NEW YORK,B4856,The East Village Community School 610 East 12 Street Manhattan,0.9374732
A4569,JAMES S EVANS ELEMENTARY SCHOOL 747 SERGEANT PALMATEER WAY WAPPINGERS FALLS,B2232,James S Evans Elementary Sch 747 Old Route 9 Wappingers Falls,0.93745047
A3432,LOCKHART ELEMENTARY SCHOOL 199 PITTSBURG AVE MASSAPEQUA,B2526,Lockhart Elementary School Pittsburgh Ave Massapequa,0.93739974
A861,BROOKLYN ACADEMY OF GLOBAL FINANCE (THE) 125 STUYVESANT AVE BROOKLYN,B4839,The Brooklyn Academy Of Global Finance 125 Stuyvesant Avenue Brooklyn,0.9373805
A3958,PORTVILLE ELEMENTARY SCHOOL PO BOX 790 PORTVILLE,B4067,Portville Elementary School 500 Elm St Portville,0.93734294
A3187,JOHNSON CITY MIDDLE SCHOOL 601 COLUMBIA DR JOHNSON CITY,B2303,Johnson City High School 666 Reynolds Rd Johnson City,0.9373393
A2189,GLENHAM SCHOOL 20 CHASE DR FISHKILL,B1623,Glenham Elementary School 20 Chase Drive Fishkill,0.93722755
A4212,SCHOHARIE ELEMENTARY SCHOOL PO BOX 430 SCHOHARIE,B4399,Schoharie Elementary School 136 Academy Drive Schoharie,0.9372153
A1854,ROCHESTER PREP CHARTER SCHOOL 2 432 CHILI AVE ROCHESTER,B4264,Rochester Academy Charter School 841 Genesee Street Rochester,0.93694854
A4259,SHERBURNE-EARLVILLE SENIOR HIGH SCHOOL 13 SCHOOL ST SHERBURNE,B4489,Sherburne-Earlville Mshs 13 School St Sherburne,0.9369385
A718,PS 211 1919 PROSPECT AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9368408
A4677,MOUNT MARKHAM SENIOR HIGH SCHOOL 500 FAIRGROUND RD WEST WINFIELD,B2875,Mount Markham Middle School Fairground Road West Winfield,0.9367948
A4085,LYNDON H STROUGH MIDDLE SCHOOL 801 LAUREL ST ROME,B2562,Lyndon H Strough Jr High Sch 801 Laurel St Rome,0.9367872
A2220,BETHPAGE SENIOR HIGH SCHOOL 10 CHERRY AVE BETHPAGE,B377,Bethpage Sr High School Cherry Ave Bethpage,0.93674344
A802,PS 295 330 18TH ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9366642
A1067,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL 160-20 GOETHALS AVE JAMAICA,B4137,Queens Gateway To Health Sciences Secondary School 160-20 Goethals Avenue Queens,0.9366045
A3064,HONEOYE FALLS-LIMA MIDDLE SCHOOL 619 QUAKER MTNGHSE RD HONEOYE FALLS,B1982,Honeoye Falls Lima Mid School 619 Quaker Meeting House Rd Honeoye Falls,0.93655
A100,BUFFALO UNITED CHARTER SCHOOL 325 MANHATTAN AVE BUFFALO,B4551,South Buffalo Charter School 154 South Ogden Street Buffalo,0.93654555
A3659,HENRY J KALFAS MAGNET SCHOOL 1880 BEECH AVE NIAGARA FALLS,B1861,Henry J Kalfas Elem School 1800 Beech Ave Niagara Falls,0.9364671
A1822,UNCOMMON EXCELLENCE GIRLS CHARTER SCHOOL NYC 794 MONROE ST-3RD FL BROOKLYN,B1380,"Excellence Girls Charter School 794 Monroe Street, 3rd Floor Brooklyn",0.9363689
A2841,GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL 123 MAIN ST GERMANTOWN,B1604,Germantown School 123 Main St Germantown,0.93609303
A4453,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL 73 COUNTY RTE 11A CRARYVILLE,B4796,Taconic Hills Junior Senior High 73 County Route 11a Craryville,0.9360744
A855,PS 309 GEORGE E WIBECAN PREPARATORY ACADEMY (THE) 794 MONROE ST BROOKLYN,B3767,P.S. 309 The George E. Wibecan Preparatory Academy 794 Monroe St Brooklyn,0.93600005
A853,PS 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL 500 MACON ST BROOKLYN,B3733,P.S. 262 El Hajj Malik El Shabazz Elementary School 500 Macon St Brooklyn,0.93599445
A4277,SKANEATELES MIDDLE SCHOOL 35 EAST ST SKANEATELES,B4512,Skaneateles High School 49 E Elizabeth St Skaneateles,0.93589014
A3924,PASADENA ELEMENTARY SCHOOL 3 RICHARD CT PLAINVIEW,B3950,Pasadena Elementary School 3 Richard Court Plainview,0.9358225
A4791,ROBERT HALMI SENIOR ACADEMY OF FILM AND TELEVISION 463 HAWTHORNE AVE YONKERS,B4904,The Robert Halmi Sr. Academy Of Film And Television 501 Hawthorne Avenue Yonkers,0.9357692
A4295,SMITHTOWN HIGH SCHOOL EAST 10 SCHOOL ST SAINT JAMES,B4524,Smithtown High School East Campus 10 School St Saint James,0.9356042
A215,JAMES BALDWIN SCHOOL-A SCHOOL FOR EXPEDITIONARY LRNING 351 W 18TH ST NEW YORK,B2225,"James Baldwin School, The: A School For Expeditionary Learning 351 West 18th Street Manhattan",0.9355736
A1048,MS 158 MARIE CURIE 46-35 OCEANIA ST BAYSIDE,B2576,M.S. 158 Marie Curie 46-35  Oceania St Queens,0.93557066
A1473,JOHN ADAMS HIGH SCHOOL 101-01 ROCKAWAY BLVD OZONE PARK,B2266,John Adams High School 101-01 Rockaway Boulevard Queens,0.93554837
A4119,EMMA E SHERMAN ELEMENTARY SCHOOL 50 AUTHORS AVE HENRIETTA,B1344,Emma E Sherman School 50 Authors Ave Henrietta,0.9355381
A2122,TITUSVILLE INTERMEDIATE 128 MEADOW LN POUGHKEEPSIE,B4965,Titusville Middle School 128 Meadow Lane Poughkeepsie,0.93541044
A2523,ROLLING HILLS SCHOOL 25 MCCULLOCH DR DIX HILLS,B4287,Rolling Hills Elementary Sch 25 Mccullough Dr Dix Hills,0.93535507
A121,CHILDREN'S WORKSHOP SCHOOL (THE) 610 E 12TH ST NEW YORK,B4847,The Children'S Workshop School 610 East 12th Street Manhattan,0.9352632
A1961,NEW YORK CITY CHARTER SCHOOL OF THE ARTS 26 BROADWAY-12TH FL NEW YORK,B2973,New York City Charter School Of The Arts 241 Water Street New York,0.9352293
A821,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL 173 CONOVER ST BROOKLYN,B4550,South Brooklyn Community High School 173 Conover Hs Brooklyn,0.93513685
A1283,HARBOR VIEW SCHOOL (THE) 300 RICHMOND TERR STATEN ISLAND,B4869,The Harbor View School 300 Richmond Terrace Staten Island,0.93509847
A3957,SOUTH SALEM ELEMENTARY SCHOOL 10 NEWBURY RD PORT WASHINGTON,B4065,Port Washington South Salem Elementary 10 Newbury Road Port Washington,0.93495345
A2705,ELLICOTTVILLE ELEMENTARY SCHOOL PO BOX 51 ELLICOTTVILLE,B1324,Ellicottville Elementary School 5873 Route 219 S Ellicottville,0.9348572
A532,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE (THE) 1595 BATHGATE AVE BRONX,B5057,"Urban Assembly School For Applied Math And Science, The 1595 Bathgate Avenue Bronx",0.93484175
A3445,JOHN S HOBART ELEMENTARY SCHOOL 230 VAN BUREN ST SHIRLEY,B2284,John Hobart Elementary School Van Buren St Shirley,0.9347925
A2815,RICHARD MANN ELEMENTARY SCHOOL PO BOX 609 WALWORTH,B4214,Richard Mann Elementary School 1366 Waterford Rd Walworth,0.93467915
A2809,GRANBY ELEMENTARY SCHOOL 400 W 7TH ST N FULTON,B1669,Granby Elementary School Rr 1 Box 20a Fulton,0.9344834
A2343,EAST COMMUNITY SCHOOL 820 NORTHAMPTON ST BUFFALO,B1206,East Middle School 1445 Center Rd Buffalo,0.93436855
A3613,NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL 14665 RTE 22 NEW LEBANON,B2960,New Lebanon Jr-Sr High School 14665 Route 22 New Lebanon,0.9343578
A2983,HARRISVILLE ELEMENTARY SCHOOL 14371 PIRATE LN HARRISVILLE,B1808,Harrisville Central School 14371 Pirate Lane Harrisville,0.93422884
A2106,ANDOVER MIDDLE SCHOOL 31-35 ELM ST ANDOVER,B151,Andover Central School 31 Elm St Andover,0.9341739
A1916,BRILLA COLLEGE PREPARATORY CHARTER SCHOOL 413 E 144TH ST BRONX,B476,Brilla College Prep Cs 413 E 144th St Bronx,0.9341508
A4359,HEMPSTEAD ELEMENTARY SCHOOL 80 BRICK CHURCH RD SPRING VALLEY,B1854,Hempstead Elementary School Union And Brick Church Rd Spring Valley,0.9341507
A4387,MINNESAUKE ELEMENTARY SCHOOL PO BOX 9050 EAST SETAUKET,B2817,Minnesauke Elementary School 75 Bennetts Rd East Setauket,0.93414676
A38,DURHAMVILLE SCHOOL 5462 MAIN ST DURHAMVILLE,B1150,Durhamville Elementary School Main Street Durhamville,0.9339453
A2138,AVON MIDDLE SCHOOL 191 CLINTON ST AVON,B215,Avon Jr-Sr High School 245 Clinton Street Ext Avon,0.9339404
A4735,WILSON ELEMENTARY SCHOOL PO BOX 648 WILSON,B5379,Wilson Elementary School 430 Young St Wilson,0.9338864
A63,CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL 8455 COUNTY RT 125 CAMPBELL,B676,Campbell-Savona High School 8455 County Road 125 Campbell,0.9337834
A652,PS 89 980 MACE AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9337065
A888,PS 375 JACKIE ROBINSON SCHOOL 46 MCKEEVER PL BROOKLYN,B3796,P.S. 375 Jackie Robinson School 46 Mckeever Place Brooklyn,0.9336921
A597,IN-TECH ACADEMY (MS/HS 368) 2975 TIBBETTS AVE BRONX,B2106,In-Tech Academy (M.S. / High School 368) 2975 Tibbett Avenue Bronx,0.9336833
A369,COLLEGE ACADEMY (THE) 549 AUDUBON AVE NEW YORK,B4852,The College Academy 549 Audubon Avenue Manhattan,0.93349886
A3908,PITTSFORD SUTHERLAND HIGH SCHOOL 55 SUTHERLAND ST PITTSFORD,B4035,Pittsford Sutherland High Sch 55 Sutherland St Pittsford,0.93326724
A3142,FRANCIS X HEGARTY ELEMENTARY SCHOOL 100 RADCLIFFE RD ISLAND PARK,B1489,Francis X Hegarty Elem School Radcliffe Rd Island Park,0.93325245
A1237,PS 21 MARGARET EMERY-ELM PARK 168 HOOKER PL STATEN ISLAND,B3678,P.S. 21 Margaret Emery-Elm Park 168 Hooker Pl Staten Island,0.93308485
A2232,HORACE MANN SCHOOL 30 COLLEGE ST BINGHAMTON,B1991,Horace Mann Elementary School 30 College Street Binghamton,0.9330176
A2568,FRANKLYN S BARRY PRIMARY SCHOOL 20 RAYMOND AVE CORTLAND,B1507,Franklyn S Barry Elementary School 20 Raymond Ave Cortland,0.9329537
A1092,PS 206 HORACE HARDING SCHOOL (THE) 61-02 98TH ST REGO PARK,B3670,P.S. 206 The Horace Harding School 6102 98th St Rego Park,0.9328766
A4418,SYOSSET SENIOR HIGH SCHOOL 70 S WOODS RD SYOSSET,B4788,Syosset High School 70 Southwoods Rd Syosset,0.9328541
A4404,F P DONNELLY SCHOOL PO BOX 250 CONKLIN,B1485,Fp Donnelly Elementary School Po Box 250 Conklin,0.93279546
A3119,INDIAN RIVER MIDDLE SCHOOL PO BOX 429 PHILADELPHIA,B2114,Indian River Intermediate School 32430 Us Route 11 Philadelphia,0.9327313
A4012,AQUEBOGUE ELEMENTARY SCHOOL 499 MAIN RD AQUEBOGUE,B164,Aquebogue Elementary School 499 Main Rd Riverhead,0.9326439
A3233,M CLIFFORD MILLER MIDDLE SCHOOL 65 FORDING PL RD LAKE KATRINE,B2801,Miller Jr High School 65 Fording Place Rd Lake Katrine,0.93258065
A4170,DOROTHY NOLAN ELEMENTARY SCHOOL 221 JONES RD SARATOGA SPRINGS,B1116,Dorothy Nolan Elementary Sch 221 Jones Rd Saratoga Spgs,0.9324747
A2118,OVERLOOK PRIMARY SCHOOL 11 MAPLEVIEW RD EXT POUGHKEEPSIE,B3180,Overlook Elementary School 164 Overlook Rd Poughkeepsie,0.93244153
A2472,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL 64 HAMBLETONIAN AVE CHESTER,B852,Chester Jr-Sr High School 64 Hambletonian Avenue Chester,0.93241507
A3895,E J RUSSELL ELEMENTARY SCHOOL PO BOX 730 PINE BUSH,B1155,E J Russell Elementary School Holland Ave Pine Bush,0.9324148
A2548,PEMBROKE PRIMARY SCHOOL PO BOX 190 EAST PEMBROKE,B3989,Pembroke Primary School Rt5 & West Ave East Pembroke,0.9324122
A1623,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK 1160 BEACH AVE BRONX,B1615,"Girls Preparatory Charter School Of The Bronx-Elementary 681 Kelly Street, Room 205 Bronx",0.93237525
A654,PS 97 1375 MACE AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9323675
A2039,MANNSVILLE MANOR ELEMENTARY SCHOOL PO BOX 10 MANNSVILLE,B2656,Mannsville Manor Elem School 423 N Main St Mannsville,0.93234193
A1207,EAST ELMHURST COMMUNITY SCHOOL 26-25 97TH ST EAST ELMHURST,B1186,East Elmhurst Community School 26-25 97th St Queens,0.932336
A358,PS 115 ALEXANDER HUMBOLDT 586 W 177TH ST NEW YORK,B3476,P.S. 115 Alexander Humboldt 586 West 177 Street Manhattan,0.932299
